DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.764066+0.00814871*log(x+19)*log(x+18)*(3-0.399988*log(x+18))+0.0242295844788" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.764066+0.00814871*log(x+19)*log(x+18)*(3-0.399988*log(x+18))+0.0145019636095" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.764066+0.00814871*log(x+19)*log(x+18)*(3-0.399988*log(x+18))+0.0409772180324" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.764066+0.00814871*log(x+19)*log(x+18)*(3-0.399988*log(x+18))+0.154089395289" 
1, comb, up_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.764066+0.00814871*log(x+19)*log(x+18)*(3-0.399988*log(x+18))+0.0213073674904" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.764066+0.00814871*log(x+19)*log(x+18)*(3-0.399988*log(x+18))+0.00644538348502" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.764066+0.00814871*log(x+19)*log(x+18)*(3-0.399988*log(x+18))+0.00548322192345" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.764066+0.00814871*log(x+19)*log(x+18)*(3-0.399988*log(x+18))+0.0111328765753" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.764066+0.00814871*log(x+19)*log(x+18)*(3-0.399988*log(x+18))+0.0228028518041" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.764066+0.00814871*log(x+19)*log(x+18)*(3-0.399988*log(x+18))+0.00807652803336" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.764066+0.00814871*log(x+19)*log(x+18)*(3-0.399988*log(x+18))+0.00483398800935" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.764066+0.00814871*log(x+19)*log(x+18)*(3-0.399988*log(x+18))+0.0136590723853" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.764066+0.00814871*log(x+19)*log(x+18)*(3-0.399988*log(x+18))+0.0513631342459" 
1, comb, up_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.764066+0.00814871*log(x+19)*log(x+18)*(3-0.399988*log(x+18))+0.00710245593371" 
1, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))" 
1, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))" 
1, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.085488580167293549" 
1, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.040247067809104919" 
1, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.056061446666717529" 
1, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.090011447668075562" 
1, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.14123427867889404" 
1, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.29833781719207764" 
1, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.26005309820175171" 
1, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.21832282841205597" 
1, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.21624395251274109" 
1, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.028496192768216133" 
1, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.013415688648819923" 
1, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.01868714950978756" 
1, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.030003815889358521" 
1, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.047078091651201248" 
1, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.099445939064025879" 
1, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.086684361100196838" 
1, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.07277427613735199" 
1, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.072081319987773895" 
1, mujets, down_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.134900822058" 
1, mujets, down_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0871597014888" 
1, mujets, down_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.232702149305" 
1, mujets, down_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.209408122514" 
1, mujets, down_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.295173970658" 
1, mujets, down_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0533413030577" 
1, mujets, down_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0744170531278" 
1, mujets, down_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.133830391109" 
1, mujets, down_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0359158259328" 
1, mujets, down_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0449669394592" 
1, mujets, down_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0290532338086" 
1, mujets, down_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0775673775125" 
1, mujets, down_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0698027076803" 
1, mujets, down_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0983913235845" 
1, mujets, down_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0177804349591" 
1, mujets, down_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0248056837961" 
1, mujets, down_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0446101328112" 
1, mujets, down_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0119719413528" 
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0418197283827" 
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0224777033454" 
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.116091875655" 
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.061750268266" 
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0433333614335" 
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0172508315879" 
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0420761160612" 
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.169855448584" 
1, mujets, down_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0181625965873" 
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0139399092245" 
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.00749256786342" 
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.038697291962" 
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0205834221599" 
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0144444535935" 
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.00575027733832" 
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0140253717844" 
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0566184840997" 
1, mujets, down_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.00605419872208" 
1, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.085488580167293549" 
1, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.040247067809104919" 
1, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.056061446666717529" 
1, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.090011447668075562" 
1, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.14123427867889404" 
1, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.29833781719207764" 
1, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.26005309820175171" 
1, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.21832282841205597" 
1, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.21624395251274109" 
1, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.028496192768216133" 
1, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.013415688648819923" 
1, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.01868714950978756" 
1, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.030003815889358521" 
1, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.047078091651201248" 
1, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.099445939064025879" 
1, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.086684361100196838" 
1, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.07277427613735199" 
1, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.072081319987773895" 
1, mujets, up_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.134900822058" 
1, mujets, up_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0871597014888" 
1, mujets, up_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.232702149305" 
1, mujets, up_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.209408122514" 
1, mujets, up_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.295173970658" 
1, mujets, up_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0533413030577" 
1, mujets, up_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0744170531278" 
1, mujets, up_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.133830391109" 
1, mujets, up_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0359158259328" 
1, mujets, up_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0449669394592" 
1, mujets, up_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0290532338086" 
1, mujets, up_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0775673775125" 
1, mujets, up_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0698027076803" 
1, mujets, up_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0983913235845" 
1, mujets, up_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0177804349591" 
1, mujets, up_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0248056837961" 
1, mujets, up_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0446101328112" 
1, mujets, up_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0119719413528" 
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0418197283827" 
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0224777033454" 
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.116091875655" 
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.061750268266" 
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0433333614335" 
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0172508315879" 
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0420761160612" 
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.169855448584" 
1, mujets, up_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0181625965873" 
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0139399092245" 
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.00749256786342" 
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.038697291962" 
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0205834221599" 
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0144444535935" 
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.00575027733832" 
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0140253717844" 
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.0566184840997" 
1, mujets, up_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))+0.00605419872208" 
2, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))" 
2, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))" 
2, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.14540687203407288" 
2, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.035894066095352173" 
2, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.036205437034368515" 
2, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.031600210815668106" 
2, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.034599296748638153" 
2, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.038727018982172012" 
2, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.10031198710203171" 
2, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.13964501023292542" 
2, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.23225411772727966" 
2, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.041544821113348007" 
2, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.010255447588860989" 
2, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.010344410315155983" 
2, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.0090286312624812126" 
2, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.0098855132237076759" 
2, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.011064862832427025" 
2, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.028660567477345467" 
2, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.039898574352264404" 
2, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.066358320415019989" 
2, comb, down_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.0174274822602" 
2, comb, down_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.0221541297087" 
2, comb, down_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.0893031694898" 
2, comb, down_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.111887675627" 
2, comb, down_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.0202318482635" 
2, comb, down_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.0267167436823" 
2, comb, down_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.126219484693" 
2, comb, down_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.153783773998" 
2, comb, down_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.0265904168203" 
2, comb, down_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.00497928073403" 
2, comb, down_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.00632975079474" 
2, comb, down_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.0255151909696" 
2, comb, down_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.0319679069388" 
2, comb, down_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))-0.00578052864475" 
